name,price,first_name,last_name,above_100
anthony rivera,163.0994582,Anthony,Rivera,true
mary whitehead,31.39642351,Mary,Whitehead,
robert williams,51.21438032,Robert,Williams,
judy johnson,36.17274062,Judy,Johnson,
janet kelly,137.23695659999998,Janet,Kelly,true
angie meyers,6.161600357999999,Angie,Meyers,
sandra lewis,282.63543710000005,Sandra,Lewis,true
kim brady,284.9139773,Kim,Brady,true
sandra houston,41.29672973,Sandra,Houston,
kimberly fox,237.7931575,Kimberly,Fox,true
james daniel,235.94215499999999,James,Daniel,true
sandra ortiz,14.37014646,Sandra,Ortiz,
jason perez,164.290097,Jason,Perez,true
nicole perry,276.6350839,Nicole,Perry,true
jonathan barnes,258.085263,Jonathan,Barnes,true
laura sanford,98.85035771,Laura,Sanford,
joseph bryant,46.6432248,Joseph,Bryant,
stephanie thompson,6.110999884,Stephanie,Thompson,
angela smith,247.30965690000002,Angela,Smith,true
brenda cummings,170.64808190000002,Brenda,Cummings,true
daniel arnold,38.56789628,Daniel,Arnold,
kristin novak,240.9787014,Kristin,Novak,true
thomas williams,28.59389716,Thomas,Williams,
robert briggs,146.14245259999998,Robert,Briggs,true
keith craig,32.36689326,Keith,Craig,
leslie lambert,4.358674004,Leslie,Lambert,
sergio zuniga ii,88.29732122,Sergio,Zuniga,
joy aguilar,87.70920938,Joy,Aguilar,
gerald white,25.86809775,Gerald,White,
robert velasquez,166.7415196,Robert,Velasquez,true
nicole knight,253.5629254,Nicole,Knight,true
michael garcia,77.592662,Michael,Garcia,
tyler aguilar,189.4240188,Tyler,Aguilar,true
jennifer cox,214.08399139999997,Jennifer,Cox,true
patrick craig,109.7774253,Patrick,Craig,true
william davis,230.6727985,William,Davis,true
jessica silva,51.54011885,Jessica,Silva,
lauren orozco,148.43624350000002,Lauren,Orozco,true
destiny johns,29.87592516,Destiny,Johns,
kimberly davis,191.0202039,Kimberly,Davis,true
andrea collins,120.35927009999999,Andrea,Collins,true
james tate,243.2886173,James,Tate,true
kimberly schneider,225.6211411,Kimberly,Schneider,true
jennifer smith,238.52775970000002,Jennifer,Smith,true
jonathan davis,99.92432545,Jonathan,Davis,
michelle ortega,4.451817194,Michelle,Ortega,
stacey walker,252.65495519999996,Stacey,Walker,true
robert thomas,289.9493105,Robert,Thomas,true
adrian cochran,240.25038999999998,Adrian,Cochran,true
christian mcintosh,282.45624360000005,Christian,Mcintosh,true
deanna torres,168.74778,Deanna,Torres,true
lisa lucero,102.07893440000001,Lisa,Lucero,true
nicole francis,97.31872667,Nicole,Francis,
deborah miller,35.56153583,Deborah,Miller,
karen boyd,168.9221456,Karen,Boyd,true
danielle johnson,294.5326349,Danielle,Johnson,true
james hawkins,283.30121030000004,James,Hawkins,true
sarah chapman,244.2598125,Sarah,Chapman,true
suzanne medina,44.77447505,Suzanne,Medina,
jennifer glass,38.76661087,Jennifer,Glass,
stacy willis,264.7533347,Stacy,Willis,true
anna mendoza,136.96293459999998,Anna,Mendoza,true
danielle cain,65.54956096,Danielle,Cain,
carla jones,48.46000784,Carla,Jones,
jennifer davis,72.76952456,Jennifer,Davis,
matthew diaz,82.23430227,Matthew,Diaz,
julie leon,244.6608187,Julie,Leon,true
evan page,278.46639389999996,Evan,Page,true
matthew valdez,258.03957330000003,Matthew,Valdez,true
jared myers,219.0452775,Jared,Myers,true
jason davis,115.0207405,Jason,Davis,true
william valdez,89.02384223,William,Valdez,
april owen,50.42365048,April,Owen,
mark bridges,175.23770359999997,Mark,Bridges,true
andrew rivera,135.46274680000002,Andrew,Rivera,true
scott martinez,152.41209709999998,Scott,Martinez,true
christopher lloyd,71.43232101,Christopher,Lloyd,
denise york,254.7595758,Denise,York,true
susan hartman,188.6905178,Susan,Hartman,true
tonya reed,149.7223124,Tonya,Reed,true
michael wilkinson,196.73785949999998,Michael,Wilkinson,true
richard reyes,210.2281313,Richard,Reyes,true
evan russell,149.7074898,Evan,Russell,true
evan smith,37.52689329,Evan,Smith,
victoria jones,96.09334955,Victoria,Jones,
cheryl moore,141.8886656,Cheryl,Moore,true
joshua pittman,178.5909217,Joshua,Pittman,true
mary cooper,215.5755605,Mary,Cooper,true
jessica delgado,278.9894291,Jessica,Delgado,true
brian pearson,112.250635,Brian,Pearson,true
kathryn lamb,159.2021671,Kathryn,Lamb,true
jordan cruz,147.7997987,Jordan,Cruz,true
edward brooks,17.23870373,Edward,Brooks,
brent castaneda,30.42960613,Brent,Castaneda,
brenda wright,144.7183283,Brenda,Wright,true
samuel dyer,94.10988372,Samuel,Dyer,
brian bryant,18.27670854,Brian,Bryant,
kimberly wood,210.9966109,Kimberly,Wood,true
brittany garcia,81.57859097,Brittany,Garcia,
trevor byrd,207.25882909999999,Trevor,Byrd,true
larry herrera,148.8252998,Larry,Herrera,true
joseph owens,177.455429,Joseph,Owens,true
gregory peters,140.16405269999998,Gregory,Peters,true
miss amber burnett,282.1055449,Miss,Amber,true
jason malone,23.1493309,Jason,Malone,
jordan pugh,159.51318419999998,Jordan,Pugh,true
daniel welch,262.0282047,Daniel,Welch,true
tiffany marquez,223.2442366,Tiffany,Marquez,true
christopher smith,173.3854615,Christopher,Smith,true
johnathan weeks,227.74432180000002,Johnathan,Weeks,true
jeffrey thompson,221.7702864,Jeffrey,Thompson,true
william ward,163.6899432,William,Ward,true
kristin bauer,230.8968261,Kristin,Bauer,true
maria johnson,294.91022139999995,Maria,Johnson,true
carlos adams,18.00927776,Carlos,Adams,
matthew salazar,210.4822699,Matthew,Salazar,true
colleen garner,107.39539520000001,Colleen,Garner,true
nicole miller,184.2601731,Nicole,Miller,true
nancy frazier,55.78072503,Nancy,Frazier,
martin morris,121.63373349999999,Martin,Morris,true
robin jones,84.96359616,Robin,Jones,
natasha martinez,49.64785747,Natasha,Martinez,
jonathan terrell,273.71675669999996,Jonathan,Terrell,true
jeffrey marshall,134.0090933,Jeffrey,Marshall,true
kelly smith,188.9252981,Kelly,Smith,true
heidi vazquez,220.91762709999998,Heidi,Vazquez,true
charles powell,144.2843231,Charles,Powell,true
sarah george,42.51649273,Sarah,George,
erik reynolds,58.76426575,Erik,Reynolds,
jamie barker,123.73119170000001,Jamie,Barker,true
samantha jimenez,94.3726563,Samantha,Jimenez,
lisa crawford,211.0606039,Lisa,Crawford,true
andrew carter,117.27390459999998,Andrew,Carter,true
suzanne goodwin,1.609752661,Suzanne,Goodwin,
amanda navarro,177.6832082,Amanda,Navarro,true
michelle jones,45.85617618,Michelle,Jones,
leah perez,178.3656625,Leah,Perez,true
brian powell,273.510221,Brian,Powell,true
jeffrey santos,180.3276511,Jeffrey,Santos,true
michael holland,53.800895499999996,Michael,Holland,
elizabeth cardenas,236.03410150000002,Elizabeth,Cardenas,true
theodore roberts,201.6899645,Theodore,Roberts,true
katrina zamora,232.6531654,Katrina,Zamora,true
elizabeth garcia,17.67269032,Elizabeth,Garcia,
julie johnson,201.41638999999998,Julie,Johnson,true
shelby jackson,287.4389232,Shelby,Jackson,true
krystal boyle,270.83162519999996,Krystal,Boyle,true
laura sandoval,161.37589540000002,Laura,Sandoval,true
garrett clark,159.7777209,Garrett,Clark,true
jeremy anderson,122.56910079999999,Jeremy,Anderson,true
charles gonzalez,283.7296907,Charles,Gonzalez,true
christina brown,45.04038062,Christina,Brown,
madison dunn,86.98702768,Madison,Dunn,
george barry,218.99807420000002,George,Barry,true
nicholas caldwell,107.3920712,Nicholas,Caldwell,true
michael green,230.1101804,Michael,Green,true
brian wyatt,87.79995808,Brian,Wyatt,
jason medina,265.70724210000003,Jason,Medina,true
ashley solis,41.98196192,Ashley,Solis,
sarah french,58.79671812,Sarah,French,
stephanie white,94.11128367,Stephanie,White,
ryan garcia,287.7466467,Ryan,Garcia,true
joseph bartlett,165.03138959999998,Joseph,Bartlett,true
joshua miller,192.42504619999997,Joshua,Miller,true
cory cummings,145.7002824,Cory,Cummings,true
megan anderson,136.474184,Megan,Anderson,true
jennifer nguyen,69.2104724,Jennifer,Nguyen,
pamela hughes,298.91599060000004,Pamela,Hughes,true
tiffany scott,294.1060458,Tiffany,Scott,true
eric williams,252.2482054,Eric,Williams,true
maurice stewart,224.81207400000002,Maurice,Stewart,true
michael kelly,282.1057733,Michael,Kelly,true
bruce smith,128.6859253,Bruce,Smith,true
elizabeth conner,135.39736090000002,Elizabeth,Conner,true
john drake,70.89854013,John,Drake,
bethany acosta,52.07182274,Bethany,Acosta,
stanley conway,254.5111316,Stanley,Conway,true
christine campbell,164.9157824,Christine,Campbell,true
carolyn estrada,132.33588740000002,Carolyn,Estrada,true
michael wilson,91.81086195,Michael,Wilson,
elizabeth cooper,132.6976545,Elizabeth,Cooper,true
tonya moore,175.89397240000002,Tonya,Moore,true
alexandra woods,270.8175454,Alexandra,Woods,true
heather bonilla,6.574397982000001,Heather,Bonilla,
yolanda petty,227.6428642,Yolanda,Petty,true
matthew wilson,159.9656876,Matthew,Wilson,true
justin hamilton,156.8719273,Justin,Hamilton,true
jordan brown,195.4517308,Jordan,Brown,true
sharon hill,95.45118376,Sharon,Hill,
michael anderson,211.4603563,Michael,Anderson,true
david roberson,94.66308704,David,Roberson,
jacob burns,78.06882657,Jacob,Burns,
lauren guzman,176.37882580000002,Lauren,Guzman,true
joseph davis,126.77811509999998,Joseph,Davis,true
kevin pope,49.91414175,Kevin,Pope,
william vargas,31.70748391,William,Vargas,
daniel garcia,133.3460152,Daniel,Garcia,true
timothy evans,50.80808723,Timothy,Evans,
brian vega,266.2238881,Brian,Vega,true
jacob mcdonald,284.0239352,Jacob,Mcdonald,true
kathleen harris,298.51617999999996,Kathleen,Harris,true
robert mcconnell,241.378996,Robert,Mcconnell,true
julie hall,154.4659446,Julie,Hall,true
james lopez,226.1920691,James,Lopez,true
tracy williams,65.98125866,Tracy,Williams,
gina zimmerman,204.6175593,Gina,Zimmerman,true
emily oneal,85.28995681,Emily,Oneal,
sarah hernandez,234.57377000000002,Sarah,Hernandez,true
david jones,234.62060519999997,David,Jones,true
paula hill,63.64909293,Paula,Hill,
david morrow,287.94277539999996,David,Morrow,true
lisa white,111.7109976,Lisa,White,true
james patrick,222.91160219999998,James,Patrick,true
kirk donaldson,201.9210361,Kirk,Donaldson,true
joshua farrell,265.0339164,Joshua,Farrell,true
kathryn parker,293.3834974,Kathryn,Parker,true
tracy elliott,204.0464376,Tracy,Elliott,true
joshua green,294.824541,Joshua,Green,true
tara jones,204.0004606,Tara,Jones,true
sean sullivan,7.92936954,Sean,Sullivan,
jessica castillo,269.01464100000004,Jessica,Castillo,true
evan pruitt,26.96204098,Evan,Pruitt,
thomas garza,8.704469199,Thomas,Garza,
michael harvey,200.6604955,Michael,Harvey,true
edward ramos,67.66849871,Edward,Ramos,
karen shaw,206.0148582,Karen,Shaw,true
joanne foster,253.60355319999996,Joanne,Foster,true
andrew fisher,113.943932,Andrew,Fisher,true
john gonzales,68.4867515,John,Gonzales,
christine cohen,73.86255455,Christine,Cohen,
grace olson,110.70572109999999,Grace,Olson,true
daniel gutierrez,226.1899733,Daniel,Gutierrez,true
sarah joseph,231.1225551,Sarah,Joseph,true
jennifer scott,248.74292340000002,Jennifer,Scott,true
stephen little,170.0791058,Stephen,Little,true
matthew garcia,129.77399020000001,Matthew,Garcia,true
abigail fritz,59.49004263,Abigail,Fritz,
john todd,232.4115026,John,Todd,true
martha williams,28.71025876,Martha,Williams,
kimberly peters,104.87593940000001,Kimberly,Peters,true
robert donaldson,202.5333881,Robert,Donaldson,true
matthew smith,139.135674,Matthew,Smith,true
leslie taylor,270.78747930000003,Leslie,Taylor,true
antonio hancock,19.19014636,Antonio,Hancock,
eric williams,187.4451253,Eric,Williams,true
patricia hall,212.1101366,Patricia,Hall,true
christian lopez,288.0472358,Christian,Lopez,true
timothy scott,188.6920146,Timothy,Scott,true
jessica james,121.2432051,Jessica,James,true
stephanie sandoval,20.56755315,Stephanie,Sandoval,
george williams,210.73164739999999,George,Williams,true
jessica larsen,125.5411821,Jessica,Larsen,true
francisco holland,210.5141761,Francisco,Holland,true
donna morrow,12.40253227,Donna,Morrow,
ashley browning,190.60626090000002,Ashley,Browning,true
beth rivera,204.1634681,Beth,Rivera,true
catherine morris,187.0421179,Catherine,Morris,true
amy smith,65.62676654,Amy,Smith,
jennifer jenkins,200.8817306,Jennifer,Jenkins,true
william serrano,18.99343957,William,Serrano,
matthew deleon,129.3721804,Matthew,Deleon,true
rhonda marshall,67.36839823,Rhonda,Marshall,
alexa bond,143.645776,Alexa,Bond,true
sarah soto,168.387144,Sarah,Soto,true
sean harris,40.13603389,Sean,Harris,
edward smith,180.5029996,Edward,Smith,true
lori allen,266.3114716,Lori,Allen,true
charles kelly,182.34076819999999,Charles,Kelly,true
jerry bennett,43.79849172,Jerry,Bennett,
justin beck,220.7640313,Justin,Beck,true
jonathan villa,274.5707389,Jonathan,Villa,true
alexander castro,168.7249764,Alexander,Castro,true
andrea russell,29.06409425,Andrea,Russell,
cindy jackson,116.9406196,Cindy,Jackson,true
kristina hogan,99.188991,Kristina,Hogan,
kimberly harris,156.3667941,Kimberly,Harris,true
melissa le,281.15173710000005,Melissa,Le,true
scott williams,297.9190465,Scott,Williams,true
thomas thomas,262.0676977,Thomas,Thomas,true
dylan hernandez,254.780715,Dylan,Hernandez,true
wendy giles,127.3979528,Wendy,Giles,true
john vazquez,33.2126417,John,Vazquez,
jessica wilson,198.9510981,Jessica,Wilson,true
daniel le,256.36168829999997,Daniel,Le,true
john torres,41.39498289,John,Torres,
james hall,126.3019633,James,Hall,true
michele jones,290.8146972,Michele,Jones,true
melissa perez,87.34573823,Melissa,Perez,
rachel goodwin,243.20949900000002,Rachel,Goodwin,true
kimberly owens,233.2270628,Kimberly,Owens,true
omar wilcox,89.18457120000001,Omar,Wilcox,
tiffany cannon,62.51442221,Tiffany,Cannon,
matthew snyder,236.3802426,Matthew,Snyder,true
morgan malone,2.477439712,Morgan,Malone,
ronald mendez,261.9626586,Ronald,Mendez,true
brian butler,112.76877309999999,Brian,Butler,true
rachel rogers,51.44611646,Rachel,Rogers,
kyle murphy,206.79712800000001,Kyle,Murphy,true
john adams,48.97508074,John,Adams,
charles walter,186.09995990000002,Charles,Walter,true
jessica reid,210.74310309999998,Jessica,Reid,true
michelle garcia,137.9256645,Michelle,Garcia,true
todd brady,175.897456,Todd,Brady,true
carolyn gomez,238.48593030000004,Carolyn,Gomez,true
matthew bailey,63.08805582,Matthew,Bailey,
matthew davis,268.9752103,Matthew,Davis,true
tamara smith,265.0371201,Tamara,Smith,true
jessica whitaker,175.6567761,Jessica,Whitaker,true
lynn kaufman,115.2979571,Lynn,Kaufman,true
kristin edwards,211.5754007,Kristin,Edwards,true
eduardo patrick,106.36904150000001,Eduardo,Patrick,true
matthew duncan,295.4379083,Matthew,Duncan,true
marcia ramos,265.6710722,Marcia,Ramos,true
jesse chambers,171.1200321,Jesse,Chambers,true
paul hill,182.0833205,Paul,Hill,true
kristen kirk,125.5934315,Kristen,Kirk,true
gina henderson,255.501087,Gina,Henderson,true
jesse wright,122.4465186,Jesse,Wright,true
christina gibbs,191.6803467,Christina,Gibbs,true
jacqueline miller,127.7922285,Jacqueline,Miller,true
tracy lopez,228.87166549999998,Tracy,Lopez,true
victoria jones,27.69610846,Victoria,Jones,
gabriel rose,171.8601179,Gabriel,Rose,true
melanie perry,80.12598845,Melanie,Perry,
alison valdez,298.9073462,Alison,Valdez,true
benjamin coleman,266.783314,Benjamin,Coleman,true
alex baker,287.0000288,Alex,Baker,true
peter alexander,176.2909274,Peter,Alexander,true
katie chang,1.7830198169999998,Katie,Chang,
victoria stafford,88.31350124,Victoria,Stafford,
tyler lopez,22.31986493,Tyler,Lopez,
heather downs,299.877489,Heather,Downs,true
ruth carrillo,160.38051940000003,Ruth,Carrillo,true
ronald shaffer,268.0256152,Ronald,Shaffer,true
jacob stephenson,32.66060701,Jacob,Stephenson,
samantha johnson,210.4675494,Samantha,Johnson,true
carlos washington,91.08006463,Carlos,Washington,
stephanie burnett,288.4998907,Stephanie,Burnett,true
curtis flynn,14.67965922,Curtis,Flynn,
donna hancock,209.0228644,Donna,Hancock,true
thomas perez,257.74024959999997,Thomas,Perez,true
courtney hudson,67.19182338,Courtney,Hudson,
sheri kline,134.5448284,Sheri,Kline,true
jeff baker,114.3596912,Jeff,Baker,true
sylvia sexton,47.3197378,Sylvia,Sexton,
david jordan,157.15899140000002,David,Jordan,true
todd ward,23.34203366,Todd,Ward,
william powell,59.31805853,William,Powell,
kenneth martin,95.53949038,Kenneth,Martin,
andrew cox,11.08305501,Andrew,Cox,
louis blanchard,286.23357230000005,Louis,Blanchard,true
victoria higgins,198.7231007,Victoria,Higgins,true
kaylee berry,223.8689998,Kaylee,Berry,true
elizabeth duncan,186.45206059999998,Elizabeth,Duncan,true
bryan price,62.80149966,Bryan,Price,
robert johnson,58.5176062,Robert,Johnson,
stephanie molina,221.559314,Stephanie,Molina,true
justin griffin,269.0507254,Justin,Griffin,true
jennifer novak,119.6501969,Jennifer,Novak,true
james smith,264.7265039,James,Smith,true
lisa meyers,36.24272506,Lisa,Meyers,
gary thompson,246.72362200000003,Gary,Thompson,true
rachel maxwell,16.23735266,Rachel,Maxwell,
michael warren,205.9732811,Michael,Warren,true
amanda alexander,288.0402668,Amanda,Alexander,true
thomas brown,94.86295432,Thomas,Brown,
melissa perez,8.902708367,Melissa,Perez,
amy johnson,113.435949,Amy,Johnson,true
devin lewis,295.7543656,Devin,Lewis,true
jacob hogan,293.0459997,Jacob,Hogan,true
zachary russo,35.71760127,Zachary,Russo,
shannon thomas,43.06552432,Shannon,Thomas,
joshua perez,209.13479230000002,Joshua,Perez,true
joshua jimenez,200.4773715,Joshua,Jimenez,true
teresa harris,169.2551913,Teresa,Harris,true
courtney morse,189.2723424,Courtney,Morse,true
jeffrey murray,135.7651034,Jeffrey,Murray,true
kayla mcintyre,18.02537214,Kayla,Mcintyre,
marvin williams,166.9344668,Marvin,Williams,true
robert chang,231.5703751,Robert,Chang,true
briana johnson,135.971903,Briana,Johnson,true
joe bishop,172.8181144,Joe,Bishop,true
terri herring,17.81086158,Terri,Herring,
jean young,61.48897998,Jean,Young,
carla jackson,270.23515289999995,Carla,Jackson,true
tara chavez,205.7526123,Tara,Chavez,true
jeffrey ware,259.1779558,Jeffrey,Ware,true
barry randolph,131.55678980000002,Barry,Randolph,true
eric hoffman,74.67573983,Eric,Hoffman,
jacqueline walters,50.60985771,Jacqueline,Walters,
william miller,179.7676599,William,Miller,true
daniel perez,184.43182219999997,Daniel,Perez,true
kimberly larson,146.6887868,Kimberly,Larson,true
brian finley,278.50430930000005,Brian,Finley,true
kristin wagner,126.673503,Kristin,Wagner,true
kelly hayden,10.42459329,Kelly,Hayden,
jessica dixon,212.78311910000002,Jessica,Dixon,true
kathleen rodriguez,140.1703787,Kathleen,Rodriguez,true
tyler johnson,109.79169509999998,Tyler,Johnson,true
